id	sentence	code	depth	sentence_complexity	program_complexity	num_functions	num_entities	num_pp	num_filters	score	function_signature	queries	actions
5000021238	send me a pop up notification if the distance of the closest uber at home with estimate bigger than 3 days update	monitor ((@com.uber.time_estimate(start=$context.location.home)), estimate >= 3day) => notify;	5	21	17	1	1	0	1	10.549999999999999	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
5000018524	inform me anytime the distance of uber at home having estimate lower than two hours update	monitor ((@com.uber.time_estimate(start=$context.location.home)), estimate <= 2h) => notify;	5	15	17	1	1	0	1	9.95	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
5000018513	notify me anytime eta for uber at work with higher estimate than two hours update	monitor ((@com.uber.time_estimate(start=$context.location.work)), estimate >= 2h) => notify;	5	14	17	1	1	0	1	9.85	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
4000007152	watch the distance of the closest uber at work with estimate lower than two hours	monitor ((@com.uber.time_estimate(start=$context.location.work)), estimate <= 2h) => notify;	4	14	17	1	1	0	1	8.85	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
5000021198	send me a pop up notification should time estimate for uber around Palo Alto, California with estimate bigger than 30 minutes update	monitor ((@com.uber.time_estimate(start=makeLocation(37.442156, -122.1634471))), estimate >= 30min) => notify;	5	19	17	1	2	0	1	10.45	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
4000007108	monitor time estimate for uber around Los Angeles, California having estimate lower than two hours	monitor ((@com.uber.time_estimate(start=makeLocation(34.0543942, -118.2439408))), estimate <= 2h) => notify;	4	12	17	1	2	0	1	8.75	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
4000007687	"monitor wall street journal articles with title equal to ""you would never believe what happened"""	"monitor ((@com.wsj.get()), title == ""you would never believe what happened"") => notify;"	4	10	14	1	1	0	1	8.3	@com.wsj.get	"[""@com.wsj.get""]"	[]
5000019124	"i get notified when sms in my phone with message equal to ""love you"" update"	"monitor ((@org.thingpedia.builtin.thingengine.phone.sms()), message == ""love you"") => notify;"	5	14	14	1	1	0	1	9.7	@org.thingpedia.builtin.thingengine.phone.sms	"[""@org.thingpedia.builtin.thingengine.phone.sms""]"	[]
5000026087	"monitor my primary category emails having sender name equal to ""charlie"""	"monitor ((@com.gmail.inbox(is_primary=true)), sender_name == ""charlie"") => notify;"	5	11	18	1	1	0	1	9.6	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000019131	"i get notified should my primary category emails with subject equal to ""merry christmas"" update"	"monitor ((@com.gmail.inbox(is_primary=true)), subject == ""merry christmas"") => notify;"	5	14	18	1	1	0	1	9.9	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000031255	"let me know about updates in my primary category emails if the snippet is ""i'm happy"""	"monitor ((@com.gmail.inbox(is_primary=true)), snippet == ""i'm happy"") => notify;"	5	15	18	1	1	0	1	10	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000019134	"let me know if my latest email having sender name equal to ""alice"" update"	"monitor ((@com.gmail.inbox()), sender_name == ""alice"") => notify;"	5	14	14	1	1	0	1	9.7	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000031271	"notify me of updates in my latest email if the subject is exactly ""you would never believe what happened"""	"monitor ((@com.gmail.inbox()), subject == ""you would never believe what happened"") => notify;"	5	14	14	1	1	0	1	9.7	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000021835	"send me a message any time my latest email with snippet equal to ""i'm happy"" update"	"monitor ((@com.gmail.inbox()), snippet == ""i'm happy"") => notify;"	5	15	14	1	1	0	1	9.799999999999999	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000021837	"send me a popup notification any time important emails with sender name equal to ""bob"" update"	"monitor ((@com.gmail.inbox(is_important=true)), sender_name == ""bob"") => notify;"	5	16	18	1	1	0	1	10.1	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000026094	"monitor important emails with subject equal to ""i'm happy"""	"monitor ((@com.gmail.inbox(is_important=true)), subject == ""i'm happy"") => notify;"	5	8	18	1	1	0	1	9.3	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000021839	"send me a message whenever important emails with snippet equal to ""merry christmas"" update"	"monitor ((@com.gmail.inbox(is_important=true)), snippet == ""merry christmas"") => notify;"	5	13	18	1	1	0	1	9.8	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
4000007749	monitor important emails with sender address equal to alice@gmail.com	"monitor ((@com.gmail.inbox(is_important=true)), sender_address == ""alice@gmail.com""^^tt:email_address) => notify;"	4	9	18	1	1	0	1	8.4	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000026096	"watch my unimportant emails with sender name equal to ""alice"""	"monitor ((@com.gmail.inbox(is_important=false)), sender_name == ""alice"") => notify;"	5	10	18	1	1	0	1	9.5	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000021842	"send me a popup notification in case my unimportant emails with subject equal to ""love you"" update"	"monitor ((@com.gmail.inbox(is_important=false)), subject == ""love you"") => notify;"	5	16	18	1	1	0	1	10.1	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000026098	"monitor my unimportant emails with snippet equal to ""love you"""	"monitor ((@com.gmail.inbox(is_important=false)), snippet == ""love you"") => notify;"	5	9	18	1	1	0	1	9.4	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
4000007753	watch my unimportant emails with sender address equal to bob@gmail.com	"monitor ((@com.gmail.inbox(is_important=false)), sender_address == ""bob@gmail.com""^^tt:email_address) => notify;"	4	10	18	1	1	0	1	8.5	@com.gmail.inbox	"[""@com.gmail.inbox""]"	[]
5000021852	send me a pop up notification if time estimate for uber having higher estimate than 3 days update	monitor ((@com.uber.time_estimate()), estimate >= 3day) => notify;	5	17	13	1	1	0	1	9.950000000000001	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
4000007760	watch time estimate for uber with estimate lower than 30 minutes	monitor ((@com.uber.time_estimate()), estimate <= 30min) => notify;	4	10	13	1	1	0	1	8.25	@com.uber.time_estimate	"[""@com.uber.time_estimate""]"	[]
4000007800	"monitor my schedule having description equal to ""christmas"""	"monitor ((@org.thingpedia.icalendar.list_events()), description == ""christmas"") => notify;"	4	8	14	1	1	0	1	8.1	@org.thingpedia.icalendar.list_events	"[""@org.thingpedia.icalendar.list_events""]"	[]
5000021882	"send me a popup notification should my calendar events having summary equal to ""celebration"" update"	"monitor ((@org.thingpedia.icalendar.list_events()), summary == ""celebration"") => notify;"	5	15	14	1	1	0	1	9.799999999999999	@org.thingpedia.icalendar.list_events	"[""@org.thingpedia.icalendar.list_events""]"	[]
5000031381	notify me of changes in my icalendar events if the sequence is exactly 11	monitor ((@org.thingpedia.icalendar.list_events()), sequence == 11) => notify;	5	14	14	1	1	0	1	9.7	@org.thingpedia.icalendar.list_events	"[""@org.thingpedia.icalendar.list_events""]"	[]
5000019177	let me know whenever my schedule on icalendar with sequence bigger than 55 update	monitor ((@org.thingpedia.icalendar.list_events()), sequence >= 55) => notify;	5	14	14	1	1	0	1	9.7	@org.thingpedia.icalendar.list_events	"[""@org.thingpedia.icalendar.list_events""]"	[]
5000019178	alert me whenever my schedule on icalendar with sequence lower than 42 update	monitor ((@org.thingpedia.icalendar.list_events()), sequence <= 42) => notify;	5	13	14	1	1	0	1	9.6	@org.thingpedia.icalendar.list_events	"[""@org.thingpedia.icalendar.list_events""]"	[]
5000019220	"inform me should tweets from anyone i follow having text equal to ""merry christmas"" update"	"monitor ((@com.twitter.home_timeline()), text == ""merry christmas"") => notify;"	5	14	14	1	1	0	1	9.7	@com.twitter.home_timeline	"[""@com.twitter.home_timeline""]"	[]
5000021922	"send me a message anytime my tweets having text equal to ""love you"" update"	"monitor ((@com.twitter.my_tweets()), text == ""love you"") => notify;"	5	13	14	1	1	0	1	9.6	@com.twitter.my_tweets	"[""@com.twitter.my_tweets""]"	[]
4000007836	"monitor the direct messages i received on twitter with message equal to ""merry christmas"""	"monitor ((@com.twitter.direct_messages()), message == ""merry christmas"") => notify;"	4	13	14	1	1	0	1	8.6	@com.twitter.direct_messages	"[""@com.twitter.direct_messages""]"	[]
4000008396	monitor sunrise and sunset for location here on date Feb 14 2017 and notify me when the sunrise time is equal to 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1487059200000), location=$context.location.current_location))) on sunrise_time == makeTime(7, 30) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022444	send me a message in case sunrise and sunset for location here on date August 2nd 2017 change and the sunset time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.current_location))) on sunset_time == makeTime(15, 0) => notify;	5	24	22	1	2	0	1	11.2	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009766	alert me if the sunrise time isn't 8:30 pm in sunrise and sunset for location here on date August 2nd 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.current_location))) on !(sunrise_time == makeTime(20, 30)) => notify;	4	19	22	1	2	0	1	9.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019747	i get alerted in case sunrise and sunset for location here on date August 2nd 2017 change and the sunset time is different than 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.current_location))) on !(sunset_time == makeTime(7, 30)) => notify;	5	23	22	1	2	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022447	send me a notification in case sunrise and sunset for location here on date now change and the sunrise time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.current_location))) on sunrise_time == makeTime(20, 30) => notify;	5	24	22	1	1	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022448	send me a message if sunrise and sunset for location here on date now change and the sunset time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.current_location))) on sunset_time == makeTime(20, 30) => notify;	5	23	22	1	1	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009767	tell me when the sunrise time isn't 8:30 pm in sunrise and sunset for location here on date now	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.current_location))) on !(sunrise_time == makeTime(20, 30)) => notify;	4	19	22	1	1	0	1	9.6	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008403	monitor sunrise and sunset for location here on date now and warn me if the sunset time is different than 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.current_location))) on !(sunset_time == makeTime(15, 0)) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009715	let me know if the sunrise time is equal to 7:30 am in sunrise and sunset for location here on date today	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day), location=$context.location.current_location))) on sunrise_time == makeTime(7, 30) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019753	let me know should sunrise and sunset for location here on date today change and the sunset time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day), location=$context.location.current_location))) on sunset_time == makeTime(15, 0) => notify;	5	22	22	1	1	0	1	10.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022461	send me a notification whenever sunrise and sunset for location here on date this week change and the sunrise time isn't 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.current_location))) on !(sunrise_time == makeTime(20, 30)) => notify;	5	23	22	1	1	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008407	watch sunrise and sunset for location here on date today and inform me if the sunset time is different than 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day), location=$context.location.current_location))) on !(sunset_time == makeTime(20, 30)) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009716	notify me when the sunrise time is equal to 3 pm in sunrise and sunset for location here on date yesterday	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.current_location))) on sunrise_time == makeTime(15, 0) => notify;	4	20	26	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019757	notify me in case sunrise and sunset for location here on date yesterday change and the sunset time is equal to 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.current_location))) on sunset_time == makeTime(7, 30) => notify;	5	22	26	1	1	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008410	monitor sunrise and sunset for location here on date yesterday and inform me when the sunrise time isn't 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.current_location))) on !(sunrise_time == makeTime(7, 30)) => notify;	4	20	26	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009793	tell me if the sunset time is different than 7:30 am in sunrise and sunset for location here on date yesterday	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.current_location))) on !(sunset_time == makeTime(7, 30)) => notify;	4	20	26	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008420	monitor sunrise and sunset for location home on date August 2nd 2017 and warn me when the sunrise time is equal to 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.home))) on sunrise_time == makeTime(7, 30) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009743	let me know if the sunset time is equal to 7:30 am in sunrise and sunset for location home on date August 2nd 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.home))) on sunset_time == makeTime(7, 30) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019770	notify me any time sunrise and sunset for location home on date May 4th, 2016 change and the sunrise time isn't 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1462345200000), location=$context.location.home))) on !(sunrise_time == makeTime(20, 30)) => notify;	5	21	22	1	2	0	1	10.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009796	let me know if the sunset time is different than 3 pm in sunrise and sunset for location home on date Feb 14 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1487059200000), location=$context.location.home))) on !(sunset_time == makeTime(15, 0)) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022471	send me a pop up notification any time sunrise and sunset for location home on date now change and the sunrise time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.home))) on sunrise_time == makeTime(20, 30) => notify;	5	26	22	1	1	0	1	11.299999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022472	send me a message should sunrise and sunset for location home on date now change and the sunset time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.home))) on sunset_time == makeTime(20, 30) => notify;	5	23	22	1	1	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019774	notify me when sunrise and sunset for location home on date now change and the sunrise time isn't 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.home))) on !(sunrise_time == makeTime(20, 30)) => notify;	5	20	22	1	1	0	1	10.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009797	tell me when the sunset time is different than 8:30 pm in sunrise and sunset for location home on date now	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.home))) on !(sunset_time == makeTime(20, 30)) => notify;	4	20	22	1	1	0	1	9.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009723	let me know if the sunrise time is equal to 8:30 pm in sunrise and sunset for location home on date this week	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.home))) on sunrise_time == makeTime(20, 30) => notify;	4	22	22	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019777	i get notified in case sunrise and sunset for location home on date today change and the sunset time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day), location=$context.location.home))) on sunset_time == makeTime(15, 0) => notify;	5	23	22	1	1	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019786	i get notified whenever sunrise and sunset for location home on date this week change and the sunrise time isn't 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.home))) on !(sunrise_time == makeTime(20, 30)) => notify;	5	22	22	1	1	0	1	10.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009798	tell me if the sunset time is different than 8:30 pm in sunrise and sunset for location home on date today	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day), location=$context.location.home))) on !(sunset_time == makeTime(20, 30)) => notify;	4	20	22	1	1	0	1	9.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009722	notify me when the sunrise time is equal to 7:30 am in sunrise and sunset for location home on date yesterday	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.home))) on sunrise_time == makeTime(7, 30) => notify;	4	20	26	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019781	i get alerted if sunrise and sunset for location home on date yesterday change and the sunset time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.home))) on sunset_time == makeTime(15, 0) => notify;	5	22	26	1	1	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009777	alert me when the sunrise time isn't 3 pm in sunrise and sunset for location home on date last week	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week) - 1week, location=$context.location.home))) on !(sunrise_time == makeTime(15, 0)) => notify;	4	20	26	1	1	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022482	send me an alert whenever sunrise and sunset for location home on date yesterday change and the sunset time is different than 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.home))) on !(sunset_time == makeTime(7, 30)) => notify;	5	23	26	1	1	0	1	11.200000000000001	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009725	notify me if the sunrise time is equal to 3 pm in sunrise and sunset for location work on date August 2nd 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.work))) on sunrise_time == makeTime(15, 0) => notify;	4	20	22	1	2	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009749	let me know when the sunset time is equal to 7:30 am in sunrise and sunset for location work on date Feb 14 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1487059200000), location=$context.location.work))) on sunset_time == makeTime(7, 30) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009778	alert me if the sunrise time isn't 3 pm in sunrise and sunset for location work on date August 2nd 2017	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.work))) on !(sunrise_time == makeTime(15, 0)) => notify;	4	19	22	1	2	0	1	9.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019795	notify me when sunrise and sunset for location work on date August 2nd 2017 change and the sunset time is different than 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1501657200000), location=$context.location.work))) on !(sunset_time == makeTime(7, 30)) => notify;	5	21	22	1	2	0	1	10.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008448	watch sunrise and sunset for location work on date now and alert me if the sunrise time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.work))) on sunrise_time == makeTime(15, 0) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008449	monitor sunrise and sunset for location work on date now and alert me if the sunset time is equal to 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.work))) on sunset_time == makeTime(15, 0) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008450	monitor sunrise and sunset for location work on date now and alert me when the sunrise time isn't 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.work))) on !(sunrise_time == makeTime(15, 0)) => notify;	4	20	22	1	1	0	1	9.7	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008451	monitor sunrise and sunset for location work on date now and alert me when the sunset time is different than 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=$context.location.work))) on !(sunset_time == makeTime(15, 0)) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022507	send me a pop up notification if sunrise and sunset for location work on date this week change and the sunrise time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.work))) on sunrise_time == makeTime(20, 30) => notify;	5	26	22	1	1	0	1	11.299999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009753	alert me when the sunset time is equal to 3 pm in sunrise and sunset for location work on date this week	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.work))) on sunset_time == makeTime(15, 0) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008462	monitor sunrise and sunset for location work on date this week and alert me when the sunrise time isn't 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.work))) on !(sunrise_time == makeTime(7, 30)) => notify;	4	21	22	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019811	notify me if sunrise and sunset for location work on date this week change and the sunset time is different than 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week), location=$context.location.work))) on !(sunset_time == makeTime(20, 30)) => notify;	5	22	22	1	1	0	1	10.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019804	i get alerted when sunrise and sunset for location work on date yesterday change and the sunrise time is equal to 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.work))) on sunrise_time == makeTime(7, 30) => notify;	5	22	26	1	1	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022504	send me a popup notification in case sunrise and sunset for location work on date yesterday change and the sunset time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.work))) on sunset_time == makeTime(20, 30) => notify;	5	25	26	1	1	0	1	11.4	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009781	tell me if the sunrise time isn't 8:30 pm in sunrise and sunset for location work on date yesterday	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(day) - 1day, location=$context.location.work))) on !(sunrise_time == makeTime(20, 30)) => notify;	4	19	26	1	1	0	1	9.799999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009807	let me know if the sunset time is different than 3 pm in sunrise and sunset for location work on date last week	edge (monitor (@org.thingpedia.weather.sunrise(date=start_of(week) - 1week, location=$context.location.work))) on !(sunset_time == makeTime(15, 0)) => notify;	4	22	26	1	1	0	1	10.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000008468	monitor sunrise and sunset for location Palo Alto, California on date May 4th, 2016 and alert me if the sunrise time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1462345200000), location=makeLocation(37.442156, -122.1634471)))) on sunrise_time == makeTime(20, 30) => notify;	4	21	22	1	3	0	1	10	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022516	send me a message anytime sunrise and sunset for location Los Angeles, California on date May 4th, 2016 change and the sunset time is equal to 7:30 am	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1462345200000), location=makeLocation(34.0543942, -118.2439408)))) on sunset_time == makeTime(7, 30) => notify;	5	23	22	1	3	0	1	11.200000000000001	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009784	let me know if the sunrise time isn't 7:30 am in sunrise and sunset for location Palo Alto, California on date May 4th, 2016	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1462345200000), location=makeLocation(37.442156, -122.1634471)))) on !(sunrise_time == makeTime(7, 30)) => notify;	4	20	22	1	3	0	1	9.9	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019819	notify me if sunrise and sunset for location Palo Alto, California on date Feb 14 2017 change and the sunset time is different than 3 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(1487059200000), location=makeLocation(37.442156, -122.1634471)))) on !(sunset_time == makeTime(15, 0)) => notify;	5	21	22	1	3	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000019820	i get notified when sunrise and sunset for location Palo Alto, California on date now change and the sunrise time is equal to 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=makeLocation(37.442156, -122.1634471)))) on sunrise_time == makeTime(20, 30) => notify;	5	22	22	1	2	0	1	11	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
4000009756	let me know when the sunset time is equal to 7:30 am in sunrise and sunset for location Los Angeles, California on date now	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=makeLocation(34.0543942, -118.2439408)))) on sunset_time == makeTime(7, 30) => notify;	4	21	22	1	2	0	1	9.899999999999999	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
5000022521	send me a popup notification if sunrise and sunset for location Los Angeles, California on date now change and the sunrise time isn't 8:30 pm	edge (monitor (@org.thingpedia.weather.sunrise(date=makeDate(), location=makeLocation(34.0543942, -118.2439408)))) on !(sunrise_time == makeTime(20, 30)) => notify;	5	23	22	1	2	0	1	11.1	@org.thingpedia.weather.sunrise	"[""@org.thingpedia.weather.sunrise""]"	[]
